content_hash,bookmaker,phase,market,selection,line,price
f0b5369f379573d829f2ab8bc93e188f,betfair_exchange,open,1x2,draw,,3.95
f0b5369f379573d829f2ab8bc93e188f,betfair_exchange,open,1x2,home,,1.7
f0b5369f379573d829f2ab8bc93e188f,betfair_exchange,open,asian_handicap,away,0.75,2.07
f0b5369f379573d829f2ab8bc93e188f,betfair_exchange,open,asian_handicap,home,-0.75,1.9
f0b5369f379573d829f2ab8bc93e188f,betfair_exchange,open,total_goals,over,2.5,2.1
f0b5369f379573d829f2ab8bc93e188f,betfair_exchange,open,total_goals,under,2.5,1.87
f0b5369f379573d829f2ab8bc93e188f,betfred,open,1x2,away,,5.5
f0b5369f379573d829f2ab8bc93e188f,betfred,open,1x2,draw,,3.75
f0b5369f379573d829f2ab8bc93e188f,betfred,open,1x2,home,,1.67
f0b5369f379573d829f2ab8bc93e188f,betvictor,open,1x2,away,,5.5
f0b5369f379573d829f2ab8bc93e188f,betvictor,open,1x2,draw,,3.8
f0b5369f379573d829f2ab8bc93e188f,betvictor,open,1x2,home,,1.62
f0b5369f379573d829f2ab8bc93e188f,market_avg,open,1x2,away,,5.42
f0b5369f379573d829f2ab8bc93e188f,market_avg,open,1x2,draw,,3.72
f0b5369f379573d829f2ab8bc93e188f,market_avg,open,1x2,home,,1.64
f0b5369f379573d829f2ab8bc93e188f,market_avg,open,asian_handicap,away,0.75,1.96
f0b5369f379573d829f2ab8bc93e188f,market_avg,open,asian_handicap,home,-0.75,1.79
f0b5369f379573d829f2ab8bc93e188f,market_avg,open,total_goals,over,2.5,1.99
f0b5369f379573d829f2ab8bc93e188f,market_avg,open,total_goals,under,2.5,1.77
f0b5369f379573d829f2ab8bc93e188f,market_max,open,1x2,away,,5.5
f0b5369f379573d829f2ab8bc93e188f,market_max,open,1x2,draw,,3.8
f0b5369f379573d829f2ab8bc93e188f,market_max,open,1x2,home,,1.68
f0b5369f379573d829f2ab8bc93e188f,market_max,open,asian_handicap,away,0.75,2.03
f0b5369f379573d829f2ab8bc93e188f,market_max,open,asian_handicap,home,-0.75,1.83
f0b5369f379573d829f2ab8bc93e188f,market_max,open,total_goals,over,2.5,2.05
f0b5369f379573d829f2ab8bc93e188f,market_max,open,total_goals,under,2.5,1.8
f0b5369f379573d829f2ab8bc93e188f,paddy_power,open,1x2,away,,5.5
f0b5369f379573d829f2ab8bc93e188f,paddy_power,open,1x2,draw,,3.7
f0b5369f379573d829f2ab8bc93e188f,paddy_power,open,1x2,home,,1.62
f0b5369f379573d829f2ab8bc93e188f,skybet,open,1x2,away,,5.5
f0b5369f379573d829f2ab8bc93e188f,skybet,open,1x2,draw,,3.6
f0b5369f379573d829f2ab8bc93e188f,skybet,open,1x2,home,,1.62
5066fc18d1d11cf33b653ce6bd86eb51,bet365,open,1x2,away,,5.0
5066fc18d1d11cf33b653ce6bd86eb51,bet365,open,1x2,draw,,3.6
5066fc18d1d11cf33b653ce6bd86eb51,bet365,open,1x2,home,,1.73
5066fc18d1d11cf33b653ce6bd86eb51,bet365,open,asian_handicap,away,0.75,1.93
5066fc18d1d11cf33b653ce6bd86eb51,bet365,open,asian_handicap,home,-0.75,1.93
5066fc18d1d11cf33b653ce6bd86eb51,bet365,open,total_goals,over,2.5,1.93
5066fc18d1d11cf33b653ce6bd86eb51,bet365,open,total_goals,under,2.5,1.93
5066fc18d1d11cf33b653ce6bd86eb51,bet_and_win,open,1x2,away,,4.8
5066fc18d1d11cf33b653ce6bd86eb51,bet_and_win,open,1x2,draw,,3.75
5066fc18d1d11cf33b653ce6bd86eb51,bet_and_win,open,1x2,home,,1.71
5066fc18d1d11cf33b653ce6bd86eb51,betfair_exchange,open,1x2,away,,5.2
5066fc18d1d11cf33b653ce6bd86eb51,betfair_exchange,open,1x2,draw,,3.95
5066fc18d1d11cf33b653ce6bd86eb51,betfair_exchange,open,1x2,home,,1.79
5066fc18d1d11cf33b653ce6bd86eb51,betfair_exchange,open,asian_handicap,away,0.75,1.95
5066fc18d1d11cf33b653ce6bd86eb51,betfair_exchange,open,asian_handicap,home,-0.75,2.02
5066fc18d1d11cf33b653ce6bd86eb51,betfair_exchange,open,total_goals,over,2.5,1.98
5066fc18d1d11cf33b653ce6bd86eb51,betfair_exchange,open,total_goals,under,2.5,1.97
5066fc18d1d11cf33b653ce6bd86eb51,betfred,open,1x2,away,,4.6
5066fc18d1d11cf33b653ce6bd86eb51,betfred,open,1x2,draw,,3.75
5066fc18d1d11cf33b653ce6bd86eb51,betfred,open,1x2,home,,1.73
5066fc18d1d11cf33b653ce6bd86eb51,betvictor,open,1x2,away,,4.8
5066fc18d1d11cf33b653ce6bd86eb51,betvictor,open,1x2,draw,,3.8
5066fc18d1d11cf33b653ce6bd86eb51,betvictor,open,1x2,home,,1.7
5066fc18d1d11cf33b653ce6bd86eb51,market_avg,open,1x2,away,,4.77
5066fc18d1d11cf33b653ce6bd86eb51,market_avg,open,1x2,draw,,3.72
5066fc18d1d11cf33b653ce6bd86eb51,market_avg,open,1x2,home,,1.71
5066fc18d1d11cf33b653ce6bd86eb51,market_avg,open,asian_handicap,away,0.75,1.87
5066fc18d1d11cf33b653ce6bd86eb51,market_avg,open,asian_handicap,home,-0.75,1.87
5066fc18d1d11cf33b653ce6bd86eb51,market_avg,open,total_goals,over,2.5,1.88
5066fc18d1d11cf33b653ce6bd86eb51,market_avg,open,total_goals,under,2.5,1.86
5066fc18d1d11cf33b653ce6bd86eb51,market_max,open,1x2,away,,5.1
5066fc18d1d11cf33b653ce6bd86eb51,market_max,open,1x2,draw,,3.8
5066fc18d1d11cf33b653ce6bd86eb51,market_max,open,1x2,home,,1.75
5066fc18d1d11cf33b653ce6bd86eb51,market_max,open,asian_handicap,away,0.75,1.93
5066fc18d1d11cf33b653ce6bd86eb51,market_max,open,asian_handicap,home,-0.75,1.93
5066fc18d1d11cf33b653ce6bd86eb51,market_max,open,total_goals,over,2.5,1.93
5066fc18d1d11cf33b653ce6bd86eb51,market_max,open,total_goals,under,2.5,1.93
5066fc18d1d11cf33b653ce6bd86eb51,paddy_power,open,1x2,away,,4.75
5066fc18d1d11cf33b653ce6bd86eb51,paddy_power,open,1x2,draw,,3.7
5066fc18d1d11cf33b653ce6bd86eb51,paddy_power,open,1x2,home,,1.7
5066fc18d1d11cf33b653ce6bd86eb51,skybet,open,1x2,away,,4.75
5066fc18d1d11cf33b653ce6bd86eb51,skybet,open,1x2,draw,,3.6
5066fc18d1d11cf33b653ce6bd86eb51,skybet,open,1x2,home,,1.7
802e92d1fab257cb5a94f853a8562d36,bet365,open,1x2,away,,2.3
802e92d1fab257cb5a94f853a8562d36,bet365,open,1x2,draw,,3.3
802e92d1fab257cb5a94f853a8562d36,bet365,open,1x2,home,,3.1
802e92d1fab257cb5a94f853a8562d36,bet365,open,asian_handicap,away,-0.25,2.0
802e92d1fab257cb5a94f853a8562d36,bet365,open,asian_handicap,home,0.25,1.85
802e92d1fab257cb5a94f853a8562d36,bet365,open,total_goals,over,2.5,1.91
802e92d1fab257cb5a94f853a8562d36,bet365,open,total_goals,under,2.5,1.91
802e92d1fab257cb5a94f853a8562d36,bet_and_win,open,1x2,away,,2.35
802e92d1fab257cb5a94f853a8562d36,bet_and_win,open,1x2,draw,,3.4
802e92d1fab257cb5a94f853a8562d36,bet_and_win,open,1x2,home,,2.9
802e92d1fab257cb5a94f853a8562d36,betfair_exchange,open,1x2,away,,2.4
802e92d1fab257cb5a94f853a8562d36,betfair_exchange,open,1x2,draw,,3.55
802e92d1fab257cb5a94f853a8562d36,betfair_exchange,open,1x2,home,,3.3
802e92d1fab257cb5a94f853a8562d36,betfair_exchange,open,asian_handicap,away,-0.25,2.06
802e92d1fab257cb5a94f853a8562d36,betfair_exchange,open,asian_handicap,home,0.25,1.9
802e92d1fab257cb5a94f853a8562d36,betfair_exchange,open,total_goals,over,2.5,1.96
802e92d1fab257cb5a94f853a8562d36,betfair_exchange,open,total_goals,under,2.5,1.99
802e92d1fab257cb5a94f853a8562d36,betfred,open,1x2,away,,2.38
802e92d1fab257cb5a94f853a8562d36,betfred,open,1x2,draw,,3.5
802e92d1fab257cb5a94f853a8562d36,betfred,open,1x2,home,,2.88
802e92d1fab257cb5a94f853a8562d36,betvictor,open,1x2,away,,2.3
802e92d1fab257cb5a94f853a8562d36,betvictor,open,1x2,draw,,3.5
802e92d1fab257cb5a94f853a8562d36,betvictor,open,1x2,home,,3.0
802e92d1fab257cb5a94f853a8562d36,market_avg,open,1x2,away,,2.33
802e92d1fab257cb5a94f853a8562d36,market_avg,open,1x2,draw,,3.41
802e92d1fab257cb5a94f853a8562d36,market_avg,open,1x2,home,,2.97
802e92d1fab257cb5a94f853a8562d36,market_avg,open,asian_handicap,away,-0.25,1.95
802e92d1fab257cb5a94f853a8562d36,market_avg,open,asian_handicap,home,0.25,1.8
802e92d1fab257cb5a94f853a8562d36,market_avg,open,total_goals,over,2.5,1.85
802e92d1fab257cb5a94f853a8562d36,market_avg,open,total_goals,under,2.5,1.89
802e92d1fab257cb5a94f853a8562d36,market_max,open,1x2,away,,2.38
802e92d1fab257cb5a94f853a8562d36,market_max,open,1x2,draw,,3.5
802e92d1fab257cb5a94f853a8562d36,market_max,open,1x2,home,,3.1
802e92d1fab257cb5a94f853a8562d36,market_max,open,asian_handicap,away,-0.25,2.0
802e92d1fab257cb5a94f853a8562d36,market_max,open,asian_handicap,home,0.25,1.85
802e92d1fab257cb5a94f853a8562d36,market_max,open,total_goals,over,2.5,1.91
802e92d1fab257cb5a94f853a8562d36,market_max,open,total_goals,under,2.5,1.91
802e92d1fab257cb5a94f853a8562d36,paddy_power,open,1x2,away,,2.38
802e92d1fab257cb5a94f853a8562d36,paddy_power,open,1x2,draw,,3.4
802e92d1fab257cb5a94f853a8562d36,paddy_power,open,1x2,home,,2.88
802e92d1fab257cb5a94f853a8562d36,skybet,open,1x2,away,,2.38
802e92d1fab257cb5a94f853a8562d36,skybet,open,1x2,draw,,3.4
802e92d1fab257cb5a94f853a8562d36,skybet,open,1x2,home,,2.8
83355cacf67778e4b2104ace4c8874a5,bet365,open,1x2,away,,3.3
83355cacf67778e4b2104ace4c8874a5,bet365,open,1x2,draw,,3.25
83355cacf67778e4b2104ace4c8874a5,bet365,open,1x2,home,,2.25
83355cacf67778e4b2104ace4c8874a5,bet365,open,asian_handicap,away,0.25,1.88
83355cacf67778e4b2104ace4c8874a5,bet365,open,asian_handicap,home,-0.25,1.98
83355cacf67778e4b2104ace4c8874a5,bet365,open,total_goals,over,2.5,1.83
83355cacf67778e4b2104ace4c8874a5,bet365,open,total_goals,under,2.5,2.03
83355cacf67778e4b2104ace4c8874a5,bet_and_win,open,1x2,away,,3.0
83355cacf67778e4b2104ace4c8874a5,bet_and_win,open,1x2,draw,,3.4
83355cacf67778e4b2104ace4c8874a5,bet_and_win,open,1x2,home,,2.3
83355cacf67778e4b2104ace4c8874a5,betfair_exchange,open,1x2,away,,3.45
83355cacf67778e4b2104ace4c8874a5,betfair_exchange,open,1x2,draw,,3.5
83355cacf67778e4b2104ace4c8874a5,betfair_exchange,open,1x2,home,,2.34
83355cacf67778e4b2104ace4c8874a5,betfair_exchange,open,asian_handicap,away,0.25,1.98
83355cacf67778e4b2104ace4c8874a5,betfair_exchange,open,asian_handicap,home,-0.25,2.0
83355cacf67778e4b2104ace4c8874a5,betfair_exchange,open,total_goals,over,2.5,1.88
83355cacf67778e4b2104ace4c8874a5,betfair_exchange,open,total_goals,under,2.5,2.1
83355cacf67778e4b2104ace4c8874a5,betfred,open,1x2,away,,3.1
83355cacf67778e4b2104ace4c8874a5,betfred,open,1x2,draw,,3.5
83355cacf67778e4b2104ace4c8874a5,betfred,open,1x2,home,,2.25
83355cacf67778e4b2104ace4c8874a5,betvictor,open,1x2,away,,3.1
83355cacf67778e4b2104ace4c8874a5,betvictor,open,1x2,draw,,3.5
83355cacf67778e4b2104ace4c8874a5,betvictor,open,1x2,home,,2.25
83355cacf67778e4b2104ace4c8874a5,market_avg,open,1x2,away,,3.12
83355cacf67778e4b2104ace4c8874a5,market_avg,open,1x2,draw,,3.38
83355cacf67778e4b2104ace4c8874a5,market_avg,open,1x2,home,,2.25
83355cacf67778e4b2104ace4c8874a5,market_avg,open,asian_handicap,away,0.25,1.83
83355cacf67778e4b2104ace4c8874a5,market_avg,open,asian_handicap,home,-0.25,1.91
83355cacf67778e4b2104ace4c8874a5,market_avg,open,total_goals,over,2.5,1.79
83355cacf67778e4b2104ace4c8874a5,market_avg,open,total_goals,under,2.5,1.96
83355cacf67778e4b2104ace4c8874a5,market_max,open,1x2,away,,3.3
83355cacf67778e4b2104ace4c8874a5,market_max,open,1x2,draw,,3.5
83355cacf67778e4b2104ace4c8874a5,market_max,open,1x2,home,,2.3
83355cacf67778e4b2104ace4c8874a5,market_max,open,asian_handicap,away,0.25,1.88
83355cacf67778e4b2104ace4c8874a5,market_max,open,asian_handicap,home,-0.25,1.98
83355cacf67778e4b2104ace4c8874a5,market_max,open,total_goals,over,2.5,1.83
83355cacf67778e4b2104ace4c8874a5,market_max,open,total_goals,under,2.5,2.03
83355cacf67778e4b2104ace4c8874a5,paddy_power,open,1x2,away,,3.25
83355cacf67778e4b2104ace4c8874a5,paddy_power,open,1x2,draw,,3.3
83355cacf67778e4b2104ace4c8874a5,paddy_power,open,1x2,home,,2.2
83355cacf67778e4b2104ace4c8874a5,skybet,open,1x2,away,,3.2
83355cacf67778e4b2104ace4c8874a5,skybet,open,1x2,draw,,3.25
83355cacf67778e4b2104ace4c8874a5,skybet,open,1x2,home,,2.2
b1a9a58d0c655c8f0ed5d65669ce5ebe,bet365,open,1x2,away,,6.5
b1a9a58d0c655c8f0ed5d65669ce5ebe,bet365,open,1x2,draw,,4.2
b1a9a58d0c655c8f0ed5d65669ce5ebe,bet365,open,1x2,home,,1.5
b1a9a58d0c655c8f0ed5d65669ce5ebe,bet365,open,asian_handicap,away,1.0,2.05
b1a9a58d0c655c8f0ed5d65669ce5ebe,bet365,open,asian_handicap,home,-1.0,1.75
b1a9a58d0c655c8f0ed5d65669ce5ebe,bet365,open,total_goals,over,2.5,1.73
b1a9a58d0c655c8f0ed5d65669ce5ebe,bet365,open,total_goals,under,2.5,2.1
b1a9a58d0c655c8f0ed5d65669ce5ebe,bet_and_win,open,1x2,away,,6.25
b1a9a58d0c655c8f0ed5d65669ce5ebe,bet_and_win,open,1x2,draw,,4.4
b1a9a58d0c655c8f0ed5d65669ce5ebe,bet_and_win,open,1x2,home,,1.5
b1a9a58d0c655c8f0ed5d65669ce5ebe,betfair_exchange,open,1x2,away,,7.0
b1a9a58d0c655c8f0ed5d65669ce5ebe,betfair_exchange,open,1x2,draw,,4.7
b1a9a58d0c655c8f0ed5d65669ce5ebe,betfair_exchange,open,1x2,home,,1.53
b1a9a58d0c655c8f0ed5d65669ce5ebe,betfair_exchange,open,asian_handicap,away,1.0,2.12
b1a9a58d0c655c8f0ed5d65669ce5ebe,betfair_exchange,open,asian_handicap,home,-1.0,1.84
b1a9a58d0c655c8f0ed5d65669ce5ebe,betfair_exchange,open,total_goals,over,2.5,1.76
b1a9a58d0c655c8f0ed5d65669ce5ebe,betfair_exchange,open,total_goals,under,2.5,2.26
b1a9a58d0c655c8f0ed5d65669ce5ebe,betfred,open,1x2,away,,7.0
b1a9a58d0c655c8f0ed5d65669ce5ebe,betfred,open,1x2,draw,,4.5
b1a9a58d0c655c8f0ed5d65669ce5ebe,betfred,open,1x2,home,,1.44
b1a9a58d0c655c8f0ed5d65669ce5ebe,betvictor,open,1x2,away,,7.0
b1a9a58d0c655c8f0ed5d65669ce5ebe,betvictor,open,1x2,draw,,4.5
b1a9a58d0c655c8f0ed5d65669ce5ebe,betvictor,open,1x2,home,,1.45
b1a9a58d0c655c8f0ed5d65669ce5ebe,market_avg,open,1x2,away,,6.58
b1a9a58d0c655c8f0ed5d65669ce5ebe,market_avg,open,1x2,draw,,4.44
b1a9a58d0c655c8f0ed5d65669ce5ebe,market_avg,open,1x2,home,,1.46
b1a9a58d0c655c8f0ed5d65669ce5ebe,market_avg,open,asian_handicap,away,1.0,2.05
b1a9a58d0c655c8f0ed5d65669ce5ebe,market_avg,open,asian_handicap,home,-1.0,1.71
b1a9a58d0c655c8f0ed5d65669ce5ebe,market_avg,open,total_goals,over,2.5,1.69
b1a9a58d0c655c8f0ed5d65669ce5ebe,market_avg,open,total_goals,under,2.5,2.1
b1a9a58d0c655c8f0ed5d65669ce5ebe,market_max,open,1x2,away,,7.3
b1a9a58d0c655c8f0ed5d65669ce5ebe,market_max,open,1x2,draw,,4.6
b1a9a58d0c655c8f0ed5d65669ce5ebe,market_max,open,1x2,home,,1.5
b1a9a58d0c655c8f0ed5d65669ce5ebe,market_max,open,asian_handicap,away,1.0,2.1
b1a9a58d0c655c8f0ed5d65669ce5ebe,market_max,open,asian_handicap,home,-1.0,1.75
b1a9a58d0c655c8f0ed5d65669ce5ebe,market_max,open,total_goals,over,2.5,1.73
b1a9a58d0c655c8f0ed5d65669ce5ebe,market_max,open,total_goals,under,2.5,2.15
b1a9a58d0c655c8f0ed5d65669ce5ebe,paddy_power,open,1x2,away,,7.0
b1a9a58d0c655c8f0ed5d65669ce5ebe,paddy_power,open,1x2,draw,,4.4
b1a9a58d0c655c8f0ed5d65669ce5ebe,paddy_power,open,1x2,home,,1.4
b1a9a58d0c655c8f0ed5d65669ce5ebe,skybet,open,1x2,away,,6.5
b1a9a58d0c655c8f0ed5d65669ce5ebe,skybet,open,1x2,draw,,4.33
b1a9a58d0c655c8f0ed5d65669ce5ebe,skybet,open,1x2,home,,1.44
a300bcdd6d7aeedc6c29f8eafbf6fc15,bet365,open,1x2,away,,3.6
a300bcdd6d7aeedc6c29f8eafbf6fc15,bet365,open,1x2,draw,,3.9
a300bcdd6d7aeedc6c29f8eafbf6fc15,bet365,open,1x2,home,,1.91
a300bcdd6d7aeedc6c29f8eafbf6fc15,bet365,open,asian_handicap,away,0.5,1.93
a300bcdd6d7aeedc6c29f8eafbf6fc15,bet365,open,asian_handicap,home,-0.5,1.93
a300bcdd6d7aeedc6c29f8eafbf6fc15,bet365,open,total_goals,over,2.5,1.5
a300bcdd6d7aeedc6c29f8eafbf6fc15,bet365,open,total_goals,under,2.5,2.63
a300bcdd6d7aeedc6c29f8eafbf6fc15,bet_and_win,open,1x2,away,,3.5
a300bcdd6d7aeedc6c29f8eafbf6fc15,bet_and_win,open,1x2,draw,,4.1
a300bcdd6d7aeedc6c29f8eafbf6fc15,bet_and_win,open,1x2,home,,1.9
a300bcdd6d7aeedc6c29f8eafbf6fc15,betfair_exchange,open,1x2,away,,3.7
a300bcdd6d7aeedc6c29f8eafbf6fc15,betfair_exchange,open,1x2,draw,,4.2
a300bcdd6d7aeedc6c29f8eafbf6fc15,betfair_exchange,open,1x2,home,,1.98
a300bcdd6d7aeedc6c29f8eafbf6fc15,betfair_exchange,open,asian_handicap,away,0.5,2.0
a300bcdd6d7aeedc6c29f8eafbf6fc15,betfair_exchange,open,asian_handicap,home,-0.5,1.98
a300bcdd6d7aeedc6c29f8eafbf6fc15,betfair_exchange,open,total_goals,over,2.5,1.51
a300bcdd6d7aeedc6c29f8eafbf6fc15,betfair_exchange,open,total_goals,under,2.5,2.82
a300bcdd6d7aeedc6c29f8eafbf6fc15,betfred,open,1x2,away,,3.4
a300bcdd6d7aeedc6c29f8eafbf6fc15,betfred,open,1x2,draw,,4.2
a300bcdd6d7aeedc6c29f8eafbf6fc15,betfred,open,1x2,home,,1.91
a300bcdd6d7aeedc6c29f8eafbf6fc15,betvictor,open,1x2,away,,3.3
a300bcdd6d7aeedc6c29f8eafbf6fc15,betvictor,open,1x2,draw,,3.8
a300bcdd6d7aeedc6c29f8eafbf6fc15,betvictor,open,1x2,home,,1.87
a300bcdd6d7aeedc6c29f8eafbf6fc15,market_avg,open,1x2,away,,3.42
a300bcdd6d7aeedc6c29f8eafbf6fc15,market_avg,open,1x2,draw,,3.97
a300bcdd6d7aeedc6c29f8eafbf6fc15,market_avg,open,1x2,home,,1.91
a300bcdd6d7aeedc6c29f8eafbf6fc15,market_avg,open,asian_handicap,away,0.5,1.85
a300bcdd6d7aeedc6c29f8eafbf6fc15,market_avg,open,asian_handicap,home,-0.5,1.87
a300bcdd6d7aeedc6c29f8eafbf6fc15,market_avg,open,total_goals,over,2.5,1.43
a300bcdd6d7aeedc6c29f8eafbf6fc15,market_avg,open,total_goals,under,2.5,2.68
a300bcdd6d7aeedc6c29f8eafbf6fc15,market_max,open,1x2,away,,3.6
a300bcdd6d7aeedc6c29f8eafbf6fc15,market_max,open,1x2,draw,,4.2
a300bcdd6d7aeedc6c29f8eafbf6fc15,market_max,open,1x2,home,,1.95
a300bcdd6d7aeedc6c29f8eafbf6fc15,market_max,open,asian_handicap,away,0.5,1.93
a300bcdd6d7aeedc6c29f8eafbf6fc15,market_max,open,asian_handicap,home,-0.5,1.93
a300bcdd6d7aeedc6c29f8eafbf6fc15,market_max,open,total_goals,over,2.5,1.5
a300bcdd6d7aeedc6c29f8eafbf6fc15,market_max,open,total_goals,under,2.5,2.88
a300bcdd6d7aeedc6c29f8eafbf6fc15,paddy_power,open,1x2,away,,3.4
a300bcdd6d7aeedc6c29f8eafbf6fc15,paddy_power,open,1x2,draw,,4.0
a300bcdd6d7aeedc6c29f8eafbf6fc15,paddy_power,open,1x2,home,,1.9
a300bcdd6d7aeedc6c29f8eafbf6fc15,skybet,open,1x2,away,,3.4
a300bcdd6d7aeedc6c29f8eafbf6fc15,skybet,open,1x2,draw,,4.0
a300bcdd6d7aeedc6c29f8eafbf6fc15,skybet,open,1x2,home,,1.91
ebc9aadbd1256e075691b991f8634d33,bet365,open,1x2,away,,2.4
ebc9aadbd1256e075691b991f8634d33,bet365,open,1x2,draw,,3.5
ebc9aadbd1256e075691b991f8634d33,bet365,open,1x2,home,,2.88
ebc9aadbd1256e075691b991f8634d33,bet365,open,asian_handicap,away,-0.25,2.05
ebc9aadbd1256e075691b991f8634d33,bet365,open,asian_handicap,home,0.25,1.8
ebc9aadbd1256e075691b991f8634d33,bet365,open,total_goals,over,2.5,1.73
ebc9aadbd1256e075691b991f8634d33,bet365,open,total_goals,under,2.5,2.1
ebc9aadbd1256e075691b991f8634d33,bet_and_win,open,1x2,away,,2.3
ebc9aadbd1256e075691b991f8634d33,bet_and_win,open,1x2,draw,,3.6
ebc9aadbd1256e075691b991f8634d33,bet_and_win,open,1x2,home,,2.85
ebc9aadbd1256e075691b991f8634d33,betfair_exchange,open,1x2,away,,2.52
ebc9aadbd1256e075691b991f8634d33,betfair_exchange,open,1x2,draw,,3.7
ebc9aadbd1256e075691b991f8634d33,betfair_exchange,open,1x2,home,,2.96
ebc9aadbd1256e075691b991f8634d33,betfair_exchange,open,asian_handicap,away,-0.25,2.18
ebc9aadbd1256e075691b991f8634d33,betfair_exchange,open,asian_handicap,home,0.25,1.83
ebc9aadbd1256e075691b991f8634d33,betfair_exchange,open,total_goals,over,2.5,1.77
ebc9aadbd1256e075691b991f8634d33,betfair_exchange,open,total_goals,under,2.5,2.22
ebc9aadbd1256e075691b991f8634d33,betfred,open,1x2,away,,2.38
ebc9aadbd1256e075691b991f8634d33,betfred,open,1x2,draw,,3.6
ebc9aadbd1256e075691b991f8634d33,betfred,open,1x2,home,,2.8
ebc9aadbd1256e075691b991f8634d33,betvictor,open,1x2,away,,2.3
ebc9aadbd1256e075691b991f8634d33,betvictor,open,1x2,draw,,3.4
ebc9aadbd1256e075691b991f8634d33,betvictor,open,1x2,home,,2.7
ebc9aadbd1256e075691b991f8634d33,market_avg,open,1x2,away,,2.37
ebc9aadbd1256e075691b991f8634d33,market_avg,open,1x2,draw,,3.51
ebc9aadbd1256e075691b991f8634d33,market_avg,open,1x2,home,,2.76
ebc9aadbd1256e075691b991f8634d33,market_avg,open,asian_handicap,away,-0.25,2.04
ebc9aadbd1256e075691b991f8634d33,market_avg,open,asian_handicap,home,0.25,1.73
ebc9aadbd1256e075691b991f8634d33,market_avg,open,total_goals,over,2.5,1.67
ebc9aadbd1256e075691b991f8634d33,market_avg,open,total_goals,under,2.5,2.12
ebc9aadbd1256e075691b991f8634d33,market_max,open,1x2,away,,2.48
ebc9aadbd1256e075691b991f8634d33,market_max,open,1x2,draw,,3.6
ebc9aadbd1256e075691b991f8634d33,market_max,open,1x2,home,,2.88
ebc9aadbd1256e075691b991f8634d33,market_max,open,asian_handicap,away,-0.25,2.1
ebc9aadbd1256e075691b991f8634d33,market_max,open,asian_handicap,home,0.25,1.8
ebc9aadbd1256e075691b991f8634d33,market_max,open,total_goals,over,2.5,1.73
ebc9aadbd1256e075691b991f8634d33,market_max,open,total_goals,under,2.5,2.2
ebc9aadbd1256e075691b991f8634d33,paddy_power,open,1x2,away,,2.3
ebc9aadbd1256e075691b991f8634d33,paddy_power,open,1x2,draw,,3.6
ebc9aadbd1256e075691b991f8634d33,paddy_power,open,1x2,home,,2.7
ebc9aadbd1256e075691b991f8634d33,skybet,open,1x2,away,,2.38
ebc9aadbd1256e075691b991f8634d33,skybet,open,1x2,draw,,3.6
ebc9aadbd1256e075691b991f8634d33,skybet,open,1x2,home,,2.7
dbbfd9230ace39c042adb35f5f10215f,bet365,open,1x2,away,,5.25
dbbfd9230ace39c042adb35f5f10215f,bet365,open,1x2,draw,,3.75
dbbfd9230ace39c042adb35f5f10215f,bet365,open,1x2,home,,1.67
dbbfd9230ace39c042adb35f5f10215f,bet365,open,asian_handicap,away,0.75,1.98
dbbfd9230ace39c042adb35f5f10215f,bet365,open,asian_handicap,home,-0.75,1.88
dbbfd9230ace39c042adb35f5f10215f,bet365,open,total_goals,over,2.5,1.73
dbbfd9230ace39c042adb35f5f10215f,bet365,open,total_goals,under,2.5,2.1
dbbfd9230ace39c042adb35f5f10215f,bet_and_win,open,1x2,away,,5.0
dbbfd9230ace39c042adb35f5f10215f,bet_and_win,open,1x2,draw,,3.9
dbbfd9230ace39c042adb35f5f10215f,bet_and_win,open,1x2,home,,1.66
dbbfd9230ace39c042adb35f5f10215f,betfair_exchange,open,1x2,away,,5.3
dbbfd9230ace39c042adb35f5f10215f,betfair_exchange,open,1x2,draw,,4.0
dbbfd9230ace39c042adb35f5f10215f,betfair_exchange,open,1x2,home,,1.75
dbbfd9230ace39c042adb35f5f10215f,betfair_exchange,open,asian_handicap,away,0.75,2.0
dbbfd9230ace39c042adb35f5f10215f,betfair_exchange,open,asian_handicap,home,-0.75,1.96
dbbfd9230ace39c042adb35f5f10215f,betfair_exchange,open,total_goals,over,2.5,1.81
dbbfd9230ace39c042adb35f5f10215f,betfair_exchange,open,total_goals,under,2.5,2.18
dbbfd9230ace39c042adb35f5f10215f,betfred,open,1x2,away,,4.6
dbbfd9230ace39c042adb35f5f10215f,betfred,open,1x2,draw,,4.0
dbbfd9230ace39c042adb35f5f10215f,betfred,open,1x2,home,,1.7
dbbfd9230ace39c042adb35f5f10215f,betvictor,open,1x2,away,,4.75
dbbfd9230ace39c042adb35f5f10215f,betvictor,open,1x2,draw,,3.8
dbbfd9230ace39c042adb35f5f10215f,betvictor,open,1x2,home,,1.67
dbbfd9230ace39c042adb35f5f10215f,market_avg,open,1x2,away,,4.82
dbbfd9230ace39c042adb35f5f10215f,market_avg,open,1x2,draw,,3.8
dbbfd9230ace39c042adb35f5f10215f,market_avg,open,1x2,home,,1.69
dbbfd9230ace39c042adb35f5f10215f,market_avg,open,asian_handicap,away,0.75,1.9
dbbfd9230ace39c042adb35f5f10215f,market_avg,open,asian_handicap,home,-0.75,1.84
dbbfd9230ace39c042adb35f5f10215f,market_avg,open,total_goals,over,2.5,1.73
dbbfd9230ace39c042adb35f5f10215f,market_avg,open,total_goals,under,2.5,2.03
